49,6
203,6
204,6
163,6
165,6
130,6
189,6
193,6
208,6
199,6
79,6
88,6
89,6
87,6
166,6
134,6
131,6
167,6
86,6
117,6
132,6
207,6
168,6
17,6
41,6
169,6
24,6
164,6
35,6
101,6
48,6
16,6
55,6
191,6
78,6
58,6
209,6
85,6
71,6
14,6
160,6
45,6
205,6
116,6
0,6
171,6
2,6
52,6
94,6
3,6
83,6
144,6
141,6
39,6
50,6
147,6
69,6
4,6
29,6
47,6
75,6
103,6
150,6
111,6
127,6
93,6
65,6
142,6
190,6
74,6
173,6
174,6
110,6
59,6
133,6
175,6
118,6
72,6
107,6
125,6
200,6
18,6
148,6
6,6
70,6
122,6
176,6
187,6
105,6
135,6
172,6
56,6
210,6
23,6
149,6
98,6
113,6
152,6
156,6
99,6
106,6
92,6
100,6
159,6
185,6
178,6
68,6
37,6
158,6
5,6
32,6
140,6
22,6
196,6
217,6
28,6
179,6
7,6
143,6
67,6
157,6
112,6
124,6
46,6
12,6
170,6
57,6
180,6
120,6
42,6
33,6
61,6
211,6
119,6
27,6
202,6
62,6
128,6
51,6
38,6
95,6
40,6
36,6
123,6
53,6
10,6
218,6
129,6
145,6
91,6
20,6
43,6
104,6
109,6
212,6
90,6
155,6
181,6
153,6
44,6
63,6
151,6
54,6
26,6
80,6
73,6
21,6
102,6
84,6
11,6
139,6
138,6
60,6
82,6
182,6
206,6
188,6
161,6
97,6
114,6
201,6
197,6
13,6
1,6
195,6
8,6
186,6
183,6
115,6
31,6
121,6
81,6
76,6
34,6
136,6
214,6
215,6
49,7
203,7
204,7
163,7
165,7
130,7
189,7
193,7
208,7
199,7
79,7
88,7
89,7
87,7
166,7
134,7
131,7
167,7
86,7
117,7
132,7
207,7
168,7
17,7
41,7
169,7
24,7
164,7
35,7
101,7
48,7
16,7
55,7
191,7
78,7
58,7
209,7
85,7
71,7
14,7
160,7
45,7
205,7
116,7
0,7
171,7
2,7
52,7
94,7
3,7
83,7
144,7
141,7
39,7
77,7
50,7
147,7
69,7
4,7
29,7
47,7
75,7
103,7
150,7
111,7
127,7
93,7
65,7
142,7
190,7
74,7
173,7
174,7
110,7
59,7
133,7
175,7
118,7
72,7
107,7
125,7
200,7
18,7
148,7
6,7
70,7
122,7
176,7
187,7
105,7
135,7
172,7
56,7
210,7
23,7
149,7
98,7
113,7
152,7
156,7
99,7
106,7
92,7
100,7
159,7
185,7
178,7
68,7
37,7
158,7
5,7
32,7
140,7
22,7
196,7
217,7
28,7
179,7
7,7
143,7
67,7
157,7
112,7
124,7
46,7
12,7
170,7
57,7
180,7
120,7
42,7
33,7
61,7
211,7
119,7
27,7
202,7
62,7
128,7
51,7
38,7
95,7
40,7
36,7
123,7
53,7
10,7
129,7
145,7
91,7
20,7
43,7
104,7
109,7
212,7
90,7
155,7
181,7
153,7
44,7
63,7
151,7
54,7
26,7
64,7
80,7
73,7
21,7
102,7
84,7
11,7
139,7
138,7
60,7
82,7
182,7
206,7
188,7
161,7
97,7
114,7
201,7
197,7
13,7
1,7
195,7
8,7
186,7
183,7
115,7
31,7
121,7
81,7
76,7
34,7
136,7
214,7
215,7
49,14
203,14
204,14
163,14
165,14
130,14
189,14
193,14
208,14
199,14
79,14
88,14
89,14
87,14
166,14
134,14
131,14
167,14
86,14
117,14
132,14
168,14
17,14
41,14
169,14
24,14
164,14
35,14
101,14
48,14
16,14
55,14
191,14
78,14
58,14
209,14
85,14
71,14
14,14
160,14
45,14
205,14
116,14
0,14
171,14
2,14
52,14
94,14
3,14
83,14
144,14
141,14
39,14
77,14
50,14
147,14
69,14
4,14
29,14
47,14
75,14
103,14
150,14
111,14
127,14
93,14
65,14
142,14
190,14
74,14
173,14
174,14
110,14
59,14
133,14
175,14
118,14
107,14
125,14
200,14
18,14
148,14
6,14
70,14
122,14
176,14
187,14
105,14
135,14
172,14
56,14
210,14
23,14
149,14
98,14
113,14
152,14
156,14
99,14
106,14
92,14
100,14
159,14
185,14
178,14
68,14
37,14
158,14
5,14
32,14
140,14
22,14
196,14
217,14
28,14
179,14
7,14
143,14
67,14
157,14
112,14
124,14
46,14
12,14
170,14
57,14
180,14
120,14
42,14
33,14
211,14
119,14
27,14
202,14
62,14
128,14
51,14
38,14
95,14
40,14
36,14
123,14
53,14
10,14
129,14
145,14
91,14
20,14
43,14
104,14
109,14
212,14
90,14
155,14
181,14
153,14
44,14
63,14
151,14
54,14
26,14
64,14
80,14
73,14
21,14
102,14
84,14
11,14
139,14
138,14
82,14
182,14
206,14
188,14
161,14
97,14
114,14
201,14
197,14
13,14
1,14
195,14
8,14
186,14
183,14
115,14
31,14
121,14
81,14
76,14
34,14
136,14
214,14
215,14
49,18
203,18
204,18
163,18
165,18
130,18
189,18
193,18
208,18
199,18
79,18
88,18
89,18
87,18
166,18
134,18
131,18
167,18
86,18
117,18
132,18
168,18
17,18
41,18
169,18
24,18
164,18
35,18
101,18
48,18
16,18
55,18
191,18
78,18
58,18
209,18
85,18
71,18
14,18
160,18
45,18
205,18
116,18
0,18
171,18
2,18
52,18
94,18
3,18
83,18
144,18
141,18
39,18
50,18
147,18
69,18
4,18
29,18
47,18
75,18
103,18
150,18
111,18
127,18
93,18
65,18
142,18
190,18
74,18
173,18
174,18
110,18
59,18
133,18
175,18
118,18
107,18
125,18
200,18
18,18
148,18
6,18
70,18
122,18
176,18
187,18
105,18
135,18
172,18
56,18
210,18
23,18
149,18
98,18
113,18
152,18
156,18
99,18
106,18
92,18
100,18
159,18
185,18
178,18
68,18
37,18
158,18
5,18
32,18
140,18
22,18
196,18
217,18
28,18
179,18
7,18
143,18
67,18
157,18
112,18
124,18
46,18
12,18
170,18
57,18
180,18
120,18
42,18
33,18
211,18
119,18
27,18
202,18
62,18
128,18
51,18
38,18
95,18
40,18
36,18
123,18
53,18
10,18
218,18
129,18
145,18
91,18
20,18
43,18
104,18
109,18
212,18
90,18
155,18
181,18
153,18
44,18
63,18
151,18
54,18
26,18
80,18
73,18
21,18
102,18
84,18
11,18
139,18
138,18
82,18
182,18
206,18
188,18
161,18
97,18
114,18
201,18
197,18
13,18
1,18
195,18
8,18
186,18
183,18
115,18
31,18
121,18
81,18
76,18
34,18
136,18
214,18
215,18
49,25
203,25
204,25
163,25
165,25
130,25
189,25
193,25
208,25
199,25
79,25
88,25
89,25
87,25
166,25
134,25
131,25
167,25
86,25
117,25
132,25
168,25
17,25
41,25
169,25
24,25
164,25
35,25
101,25
48,25
16,25
55,25
191,25
78,25
58,25
209,25
85,25
71,25
14,25
160,25
45,25
205,25
116,25
0,25
171,25
2,25
52,25
94,25
3,25
83,25
144,25
141,25
39,25
77,25
50,25
147,25
69,25
4,25
29,25
47,25
75,25
103,25
150,25
111,25
127,25
93,25
65,25
142,25
190,25
74,25
173,25
174,25
110,25
59,25
133,25
175,25
118,25
107,25
125,25
200,25
18,25
148,25
6,25
70,25
122,25
176,25
187,25
105,25
135,25
172,25
56,25
210,25
23,25
149,25
98,25
113,25
152,25
156,25
99,25
106,25
92,25
100,25
159,25
185,25
178,25
68,25
37,25
158,25
5,25
32,25
140,25
22,25
196,25
217,25
28,25
179,25
7,25
143,25
67,25
157,25
112,25
124,25
46,25
12,25
170,25
57,25
180,25
120,25
42,25
33,25
211,25
119,25
27,25
202,25
62,25
128,25
51,25
38,25
95,25
40,25
36,25
123,25
53,25
10,25
218,25
129,25
145,25
91,25
20,25
43,25
104,25
109,25
212,25
90,25
155,25
181,25
153,25
44,25
63,25
151,25
54,25
26,25
64,25
80,25
73,25
21,25
102,25
84,25
11,25
139,25
138,25
82,25
182,25
206,25
188,25
161,25
97,25
114,25
201,25
197,25
13,25
1,25
195,25
8,25
186,25
183,25
115,25
31,25
121,25
81,25
76,25
34,25
136,25
214,25
215,25
49,53
203,53
204,53
163,53
165,53
130,53
189,53
193,53
208,53
199,53
79,53
88,53
89,53
87,53
166,53
134,53
131,53
167,53
86,53
117,53
132,53
168,53
17,53
41,53
169,53
24,53
164,53
35,53
101,53
48,53
16,53
55,53
191,53
78,53
58,53
209,53
85,53
71,53
14,53
160,53
45,53
205,53
116,53
0,53
171,53
2,53
52,53
94,53
3,53
83,53
144,53
141,53
39,53
50,53
147,53
69,53
4,53
29,53
47,53
75,53
103,53
150,53
111,53
127,53
93,53
65,53
142,53
190,53
74,53
173,53
174,53
110,53
59,53
133,53
175,53
118,53
107,53
125,53
200,53
18,53
148,53
6,53
70,53
122,53
176,53
187,53
105,53
135,53
172,53
56,53
210,53
23,53
149,53
98,53
113,53
152,53
156,53
99,53
106,53
92,53
100,53
159,53
185,53
178,53
68,53
37,53
158,53
5,53
32,53
140,53
22,53
196,53
217,53
28,53
179,53
7,53
143,53
67,53
157,53
112,53
124,53
46,53
12,53
170,53
57,53
180,53
120,53
42,53
33,53
211,53
119,53
27,53
202,53
62,53
128,53
51,53
38,53
95,53
40,53
36,53
123,53
53,53
10,53
218,53
129,53
145,53
91,53
20,53
43,53
104,53
109,53
212,53
90,53
