17,0
17,1
17,2
17,3
17,4
17,5
17,8
17,9
17,10
17,11
17,12
17,13
17,15
17,16
17,17
17,19
17,20
17,21
17,22
17,23
17,24
17,26
17,27
17,28
17,29
17,30
17,31
17,32
17,33
17,34
17,35
17,36
17,37
17,38
17,39
17,40
17,41
17,42
17,43
17,44
17,45
17,46
17,47
17,48
17,49
17,50
17,51
17,52
17,54
17,55
17,56
17,57
17,58
17,59
17,60
17,61
17,62
17,63
17,64
17,65
22,0
22,1
22,2
22,3
22,4
22,5
22,8
22,9
22,10
22,11
22,12
22,13
22,15
22,16
22,17
22,19
22,20
22,21
22,22
22,23
22,24
22,26
22,27
22,28
22,29
22,30
22,31
22,32
22,33
22,34
22,35
22,36
22,37
22,38
22,39
22,40
22,41
22,42
22,43
22,44
22,45
22,46
22,47
22,49
22,50
22,51
22,52
22,54
22,55
22,56
22,57
22,58
22,59
22,60
22,61
22,62
22,63
22,64
22,65
23,0
23,1
23,2
23,3
23,4
23,5
23,8
23,9
23,10
23,11
23,12
23,13
23,15
23,16
23,17
23,19
23,20
23,21
23,22
23,23
23,24
23,26
23,27
23,28
23,29
23,30
23,31
23,32
23,33
23,34
23,35
23,36
23,37
23,38
23,39
23,40
23,41
23,42
23,43
23,44
23,45
23,46
23,47
23,48
23,49
23,50
23,51
23,52
23,54
23,55
23,56
23,57
23,58
23,59
23,60
23,61
23,62
23,63
23,64
23,65
25,0
25,1
25,2
25,3
25,4
25,5
25,8
25,9
25,10
25,11
25,12
25,13
25,15
25,16
25,17
25,19
25,20
25,21
25,22
25,23
25,24
25,26
25,27
25,28
25,29
25,30
25,31
25,32
25,33
25,34
25,35
25,36
25,37
25,38
25,39
25,40
25,41
25,42
25,43
25,44
25,45
25,46
25,47
25,49
25,50
25,51
25,52
25,54
25,55
25,56
25,57
25,58
25,59
25,60
25,61
25,62
25,63
25,64
25,65
28,0
28,1
28,2
28,3
28,4
28,5
28,8
28,9
28,10
28,11
28,12
28,13
28,15
28,16
28,17
28,19
28,20
28,21
28,22
28,23
28,24
28,26
28,27
28,28
28,29
28,30
28,31
28,32
28,33
28,34
28,35
28,36
28,37
28,38
28,39
28,40
28,41
28,42
28,43
28,44
28,45
28,46
28,47
28,48
28,49
28,50
28,51
28,52
28,54
28,55
28,56
28,58
28,59
28,60
28,61
28,62
28,63
28,64
28,65
34,0
34,1
34,2
34,3
34,4
34,5
34,8
34,9
34,10
34,11
34,12
34,13
34,15
34,16
34,17
34,19
34,20
34,21
34,22
34,23
34,24
34,26
34,27
34,28
34,29
34,30
34,31
34,32
34,33
34,34
34,35
34,36
34,37
34,38
34,39
34,40
34,41
34,42
34,43
34,44
34,45
34,46
34,47
34,48
34,49
34,50
34,51
34,52
34,54
34,55
34,56
34,58
34,59
34,60
34,61
34,62
34,63
34,64
34,65
44,0
44,1
44,2
44,3
44,4
44,5
44,8
44,9
44,10
44,11
44,12
44,13
44,15
44,16
44,17
44,19
44,20
44,21
44,22
44,23
44,24
44,26
44,27
44,28
44,29
44,30
44,31
44,32
44,33
44,34
44,35
44,36
44,37
44,38
44,39
44,40
44,41
44,42
44,43
44,44
44,45
44,46
44,47
44,48
44,49
44,50
44,51
44,52
44,54
44,55
44,56
44,57
44,58
44,59
44,60
44,61
44,62
44,63
44,64
44,65
60,5
60,10
60,21
60,22
60,27
60,32
60,37
60,40
60,49
60,56
60,58
60,61
66,0
66,1
66,2
66,3
66,4
66,5
66,8
66,9
66,10
66,11
66,12
66,13
66,15
66,16
66,17
66,19
66,20
66,21
66,22
66,23
66,24
66,26
66,27
66,28
66,29
66,30
66,31
66,32
66,33
66,34
66,35
66,36
66,37
66,38
66,39
66,40
66,41
66,42
66,43
66,44
66,45
66,46
66,47
66,49
66,50
66,51
66,52
66,54
66,55
66,56
66,57
66,58
66,59
66,60
66,61
66,62
66,63
66,64
66,65
67,0
67,1
67,2
67,3
67,4
67,5
67,8
67,9
67,10
67,11
67,12
67,13
67,15
67,16
67,17
67,19
67,20
67,21
67,22
67,23
67,24
67,26
67,27
67,28
67,29
67,30
67,31
67,32
67,33
67,34
67,35
67,36
67,37
67,38
67,39
67,40
67,41
67,42
67,43
67,45
67,47
67,48
67,49
67,50
67,51
67,52
67,54
67,55
67,56
67,57
67,58
67,61
67,62
67,63
67,64
67,65
78,0
78,1
78,2
78,3
78,4
78,5
78,8
78,9
78,10
78,11
78,12
78,13
78,15
78,16
78,17
78,19
78,20
78,21
78,22
78,23
78,24
78,26
78,27
78,28
78,29
78,30
78,31
78,32
78,33
78,34
78,35
78,36
78,37
78,38
78,39
78,40
78,41
78,42
78,43
78,45
78,47
78,48
78,49
78,50
78,51
78,52
78,54
78,55
78,56
78,57
78,58
78,61
78,62
78,63
78,64
78,65
88,0
88,1
88,2
88,3
88,4
88,8
88,9
88,11
88,12
88,13
88,15
88,16
88,17
88,19
88,20
88,21
88,22
88,23
88,24
88,26
88,27
88,28
88,29
88,30
88,31
88,33
88,34
88,35
88,36
88,37
88,39
88,41
88,42
88,43
88,45
88,47
88,48
88,50
88,51
88,52
88,54
88,55
88,57
88,62
88,63
88,64
88,65
114,0
114,1
114,2
114,3
114,4
114,5
114,8
114,9
114,10
114,11
114,12
114,13
114,15
114,16
114,17
114,19
114,20
114,21
114,22
114,23
114,24
114,26
114,27
114,28
114,29
114,30
114,31
114,32
114,33
114,34
114,35
114,36
114,37
114,38
114,39
114,40
114,41
114,42
114,43
114,45
114,47
114,48
114,49
114,50
114,51
114,52
114,54
114,55
114,56
114,57
114,58
114,61
114,62
114,63
114,64
114,65
123,0
123,1
123,2
123,3
123,4
123,5
123,8
123,9
123,10
123,11
123,12
123,13
123,15
123,16
123,17
123,19
123,20
123,21
123,22
123,23
123,24
123,26
123,27
123,28
123,29
123,30
123,31
123,32
123,33
123,34
123,35
123,36
123,37
123,38
123,39
123,40
123,41
123,42
123,43
123,45
