137,0
154,0
108,0
213,0
30,0
198,0
15,0
19,0
194,0
126,0
9,0
146,0
192,0
66,0
96,0
184,0
177,0
162,0
25,0
216,0
137,1
154,1
108,1
213,1
30,1
198,1
15,1
19,1
194,1
126,1
9,1
146,1
192,1
66,1
96,1
184,1
177,1
162,1
25,1
216,1
137,2
154,2
108,2
213,2
30,2
198,2
15,2
19,2
194,2
126,2
9,2
146,2
192,2
66,2
96,2
184,2
177,2
162,2
25,2
216,2
137,3
154,3
108,3
213,3
30,3
198,3
15,3
19,3
194,3
126,3
9,3
146,3
192,3
66,3
96,3
184,3
177,3
162,3
25,3
216,3
137,4
154,4
108,4
213,4
30,4
198,4
15,4
19,4
194,4
126,4
9,4
146,4
192,4
66,4
96,4
184,4
177,4
162,4
25,4
216,4
30,5
198,5
15,5
19,5
194,5
126,5
9,5
192,5
66,5
224,5
222,5
96,5
184,5
177,5
162,5
25,5
137,8
154,8
108,8
213,8
30,8
198,8
15,8
19,8
194,8
126,8
9,8
146,8
192,8
66,8
96,8
184,8
177,8
162,8
25,8
216,8
137,9
154,9
108,9
213,9
30,9
198,9
15,9
19,9
194,9
126,9
9,9
146,9
192,9
66,9
96,9
184,9
177,9
162,9
25,9
216,9
30,10
198,10
15,10
19,10
194,10
126,10
9,10
192,10
66,10
224,10
222,10
96,10
184,10
177,10
162,10
25,10
216,10
137,11
154,11
108,11
213,11
30,11
198,11
15,11
19,11
194,11
126,11
9,11
146,11
192,11
66,11
96,11
184,11
177,11
162,11
25,11
216,11
137,12
154,12
108,12
213,12
30,12
198,12
15,12
19,12
194,12
126,12
9,12
146,12
192,12
66,12
96,12
184,12
177,12
162,12
25,12
216,12
137,13
154,13
108,13
213,13
30,13
198,13
15,13
19,13
194,13
126,13
9,13
146,13
192,13
66,13
96,13
184,13
177,13
162,13
25,13
216,13
137,15
154,15
108,15
213,15
30,15
198,15
15,15
19,15
194,15
126,15
9,15
146,15
192,15
66,15
96,15
184,15
177,15
162,15
25,15
216,15
137,16
154,16
108,16
213,16
30,16
198,16
15,16
19,16
194,16
126,16
9,16
146,16
192,16
66,16
96,16
184,16
177,16
162,16
25,16
216,16
137,17
154,17
108,17
213,17
30,17
198,17
15,17
19,17
194,17
126,17
9,17
146,17
192,17
66,17
96,17
184,17
177,17
162,17
25,17
216,17
137,19
154,19
108,19
213,19
30,19
198,19
15,19
19,19
126,19
9,19
146,19
66,19
96,19
184,19
177,19
162,19
25,19
216,19
137,20
154,20
108,20
213,20
30,20
198,20
15,20
19,20
194,20
126,20
9,20
146,20
192,20
66,20
96,20
184,20
177,20
162,20
25,20
216,20
137,21
154,21
108,21
213,21
30,21
198,21
15,21
19,21
194,21
126,21
9,21
146,21
192,21
66,21
96,21
184,21
177,21
162,21
25,21
216,21
137,22
154,22
108,22
213,22
30,22
198,22
15,22
19,22
194,22
126,22
9,22
146,22
192,22
66,22
96,22
184,22
177,22
162,22
25,22
216,22
137,23
154,23
108,23
213,23
30,23
198,23
15,23
19,23
194,23
126,23
9,23
146,23
192,23
66,23
184,23
177,23
162,23
25,23
216,23
137,24
154,24
108,24
213,24
30,24
198,24
15,24
19,24
194,24
126,24
9,24
146,24
192,24
66,24
224,24
96,24
184,24
177,24
162,24
25,24
216,24
137,26
154,26
108,26
213,26
30,26
198,26
15,26
19,26
194,26
126,26
9,26
146,26
192,26
66,26
96,26
184,26
177,26
162,26
25,26
216,26
137,27
154,27
108,27
213,27
30,27
198,27
15,27
19,27
194,27
126,27
9,27
146,27
192,27
66,27
224,27
222,27
96,27
184,27
177,27
162,27
25,27
216,27
137,28
154,28
108,28
213,28
30,28
